file_name,beats,downbeats
Albums-Latin_Jam2-06.wav,"[ 0.07  0.54  1.    1.47  1.95  2.41  2.88  3.35  3.82  4.29  4.76  5.23
  5.7   6.17  6.64  7.11  7.58  8.06  8.53  9.    9.47  9.94 10.4  10.87
 11.34 11.81 12.28 12.75 13.23 13.69 14.16 14.63 15.1  15.57 16.04 16.51
 16.98 17.45 17.92 18.39 18.86 19.34 19.8  20.27 20.74 21.21 21.68 22.15
 22.62 23.09 23.57 24.03 24.51 24.97 25.44 25.91 26.38 26.85 27.32 27.79
 28.26 28.72 29.2  29.67]","[ 0.07  1.95  3.82  5.7   7.58  9.47 11.34 13.23 15.1  16.98 18.86 20.74
 22.62 24.51 26.38 28.26]"
Albums-Latin_Jam2-12.wav,"[ 0.43   0.767  1.1    1.45   1.783  2.133  2.467  2.817  3.153  3.503
  3.833  4.18   4.52   4.873  5.217  5.563  5.897  6.24   6.58   6.93
  7.263  7.607  7.937  8.287  8.63   8.983  9.313  9.65   9.983 10.337
 10.667 11.017 11.35  11.707 12.037 12.383 12.713 13.067 13.41  13.76
 14.093 14.437 14.77  15.12  15.45  15.8   16.13  16.483 16.82  17.173
 17.503 17.85  18.183 18.537 18.88  19.23  19.563 19.903 20.247 20.597
 20.93  21.27  21.613 21.967 22.307 22.647 22.977 23.32  23.653 24.003
 24.343 24.693 25.03  25.373 25.703 26.053 26.387 26.74  27.07  27.42
 27.753 28.107 28.45  28.8   29.14  29.48  29.82 ]","[ 0.43   1.783  3.153  4.52   5.897  7.263  8.63   9.983 11.35  12.713
 14.093 15.45  16.82  18.183 19.563 20.93  22.307 23.653 25.03  26.387
 27.753 29.14 ]"
Media-103401.wav,"[ 0.59  1.08  1.57  2.05  2.53  3.02  3.5   3.98  4.47  4.94  5.44  5.92
  6.4   6.89  7.37  7.85  8.34  8.81  9.31  9.79 10.27 10.76 11.24 11.72
 12.21 12.68 13.18 13.66 14.14 14.63 15.12 15.6  16.08 16.56 17.05 17.53
 18.01 18.5  18.98 19.47 19.96 20.43 20.92 21.4  21.88 22.37 22.86 23.34
 23.82 24.3  24.79 25.27 25.76 26.24 26.73 27.21 27.69 28.18 28.66 29.14
 29.63]","[ 0.59  2.53  4.47  6.4   8.34 10.27 12.21 14.14 16.08 18.01 19.96 21.88
 23.82 25.76 27.69 29.63]"
Albums-I_Like_It2-02.wav,"[ 0.78  1.28  1.78  2.25  2.75  3.24  3.73  4.22  4.73  5.24  5.75  6.24
  6.73  7.23  7.74  8.22  8.72  9.21  9.73 10.19 10.68 11.18 11.69 12.17
 12.68 13.17 13.69 14.16 14.66 15.15 15.65 16.17 16.66 17.15 17.65 18.14
 18.62 19.13 19.63 20.12 20.62 21.12 21.61 22.11 22.6  23.08 23.59 24.08
 24.58 25.07 25.59 26.05 26.56 27.05 27.57 28.06 28.55 29.05 29.56]","[ 0.78  2.75  4.73  6.73  8.72 10.68 12.68 14.66 16.66 18.62 20.62 22.6
 24.58 26.56 28.55]"
Media-103911.wav,"[21.07 21.78 22.49 23.21 23.9  24.61 25.32 26.03 26.73 27.44 28.13 28.84
 29.55]",[21.07 23.9  26.73 29.55]
Media-105016.wav,"[ 0.44   0.74   1.04   1.337  1.633  1.927  2.217  2.497  2.78   3.073
  3.367  3.663  3.947  4.237  4.517  4.803  5.083  5.383  5.68   5.993
  6.29   6.593  6.883  7.177  7.477  7.787  8.097  8.403  8.703  9.003
  9.293  9.59   9.87  10.173 10.47  10.783 11.077 11.377 11.673 11.973
 12.27  12.573 12.873 13.173 13.47  13.77  14.07  14.377 14.68  14.983
 15.277 15.58  15.88  16.18  16.467 16.757 17.057 17.36  17.667 17.973
 18.283 18.577 18.87  19.163 19.47  19.773 20.08  20.383 20.683 20.98
 21.28  21.58  21.883 22.183 22.483 22.777 23.07  23.357 23.643 23.93
 24.227 24.53  24.837 25.13  25.43  25.733 26.047 26.353 26.657 26.963
 27.26  27.567 27.87  28.177 28.473 28.773 29.077 29.383 29.683 29.987]","[ 0.44   1.633  2.78   3.947  5.083  6.29   7.477  8.703  9.87  11.077
 12.27  13.47  14.68  15.88  17.057 18.283 19.47  20.683 21.883 23.07
 24.227 25.43  26.657 27.87  29.077]"
Media-104001.wav,"[ 4.42   4.993  5.58   6.172  6.765  7.342  7.923  8.517  9.102  9.69
 10.282 10.877 11.46  12.042 12.632 13.225 13.807 14.405 14.99  15.573
 16.167 16.752 17.338 17.922 18.51  19.1   19.69  20.28  20.87  21.458
 22.042 22.632 23.228 23.82  24.408 24.992 25.58  26.168 26.753 27.348
 27.94  28.528 29.112 29.697]","[ 4.42   6.765  9.102 11.46  13.807 16.167 18.51  20.87  23.228 25.58
 27.94 ]"
Media-104711.wav,"[ 3.01   3.36   3.71   4.09   4.44   4.79   5.17   5.52   5.884  6.22
  6.552  6.879  7.2    7.55   7.9    8.25   8.6    8.911  9.255  9.618
  9.97  10.29  10.65  10.97  11.28  11.65  11.98  12.34  12.71  13.06
 13.4   13.729 14.03  14.36  14.71  15.06  15.41  15.76  16.11  16.41
 16.76  17.12  17.49  17.84  18.15  18.55  18.9   19.25  19.56  19.93
 20.29  20.61  20.97  21.31  21.66  22.01  22.36  22.73  23.08  23.39
 23.73  24.07  24.42  24.769 25.11  25.46  25.79  26.16  26.52  26.87
 27.22  27.54  27.92  28.27  28.62  28.96  29.3   29.65  29.95 ]","[ 3.01   4.09   5.17   6.22   7.2    8.25   9.255 10.29  11.28  12.34
 13.4   14.36  15.41  16.41  17.49  18.55  19.56  20.61  21.66  22.73
 23.73  24.769 25.79  26.87  27.92  28.96  29.95 ]"
Albums-Ballroom_Magic-16.wav,"[ 0.06   0.357  0.652  0.944  1.235  1.528  1.819  2.103  2.391  2.687
  2.986  3.282  3.574  3.871  4.167  4.459  4.766  5.069  5.36   5.657
  5.956  6.249  6.546  6.845  7.142  7.434  7.715  8.008  8.316  8.612
  8.904  9.198  9.493  9.788 10.083 10.374 10.668 10.959 11.246 11.535
 11.825 12.118 12.413 12.708 13.006 13.309 13.606 13.902 14.204 14.505
 14.788 15.079 15.39  15.687 15.979 16.276 16.575 16.872 17.154 17.445
 17.755 18.058 18.346 18.639 18.943 19.241 19.53  19.82  20.117 20.412
 20.704 20.991 21.28  21.577 21.872 22.157 22.439 22.723 23.008 23.309
 23.62  23.927 24.229 24.53  24.83  25.123 25.421 25.717 26.009 26.303
 26.594 26.888 27.183 27.478 27.769 28.063 28.361 28.657 28.949 29.24
 29.533 29.833]","[ 0.06   1.235  2.391  3.574  4.766  5.956  7.142  8.316  9.493 10.668
 11.825 13.006 14.204 15.39  16.575 17.755 18.943 20.117 21.28  22.439
 23.62  24.83  26.009 27.183 28.361 29.533]"
Media-105010.wav,"[ 0.06   0.407  0.757  1.1    1.433  1.757  2.09   2.43   2.763  3.093
  3.42   3.75   4.08   4.417  4.767  5.103  5.427  5.757  6.093  6.44
  6.77   7.1    7.433  7.763  8.093  8.42   8.753  9.093  9.437  9.767
 10.087 10.397 10.733 11.067 11.4   11.72  12.053 12.387 12.73  13.07
 13.423 13.757 14.087 14.417 14.747 15.08  15.413 15.753 16.087 16.413
 16.747 17.087 17.423 17.757 18.083 18.413 18.747 19.09  19.423 19.757
 20.08  20.423 20.757 21.097 21.437 21.77  22.107 22.43  22.76  23.08
 23.393 23.727 24.063 24.423 24.763 25.1   25.42  25.743 26.073 26.403
 26.727 27.05  27.383 27.72  28.063 28.4   28.747 29.087 29.427 29.76 ]","[ 0.06   1.1    2.09   3.093  4.08   5.103  6.093  7.1    8.093  9.093
 10.087 11.067 12.053 13.07  14.087 15.08  16.087 17.087 18.083 19.09
 20.08  21.097 22.107 23.08  24.063 25.1   26.073 27.05  28.063 29.087]"
Albums-Step_By_Step-18.wav,"[ 0.33   0.637  0.94   1.233  1.529  1.816  2.112  2.41   2.718  3.014
  3.304  3.592  3.883  4.18   4.468  4.759  5.059  5.364  5.665  5.958
  6.249  6.544  6.844  7.137  7.43   7.717  8.023  8.311  8.612  8.898
  9.2    9.483  9.773 10.067 10.377 10.673 10.97  11.253 11.557 11.857
 12.157 12.44  12.737 13.033 13.333 13.617 13.903 14.193 14.487 14.78
 15.075 15.372 15.668 15.963 16.266 16.567 16.864 17.148 17.437 17.73
 18.027 18.317 18.61  18.9   19.203 19.497 19.8   20.093 20.393 20.683
 20.983 21.283 21.577 21.857 22.14  22.43  22.727 23.017 23.317 23.613
 23.913 24.203 24.499 24.786 25.083 25.383 25.683 25.982 26.263 26.545
 26.83  27.125 27.425 27.725 28.03  28.327 28.617 28.897 29.19  29.48
 29.773 30.06 ]","[ 0.33   1.529  2.718  3.883  5.059  6.249  7.43   8.612  9.773 10.97
 12.157 13.333 14.487 15.668 16.864 18.027 19.203 20.393 21.577 22.727
 23.913 25.083 26.263 27.425 28.617 29.773]"
Albums-Mambo_Kings-11.wav,"[ 0.25   0.797  1.321  1.831  2.328  2.827  3.328  3.832  4.344  4.866
  5.39   5.902  6.402  6.911  7.433  7.947  8.447  8.953  9.47   9.991
 10.515 11.035 11.553 12.067 12.587 13.107 13.62  14.137 14.653 15.173
 15.687 16.2   16.713 17.23  17.75  18.27  18.79  19.31  19.827 20.35
 20.87  21.39  21.903 22.42  22.94  23.46  23.977 24.493 25.01  25.533
 26.053 26.58  27.097 27.613 28.12  28.64  29.157 29.67 ]","[ 0.25   2.328  4.344  6.402  8.447 10.515 12.587 14.653 16.713 18.79
 20.87  22.94  25.01  27.097 29.157]"
Media-105704.wav,"[ 0.71  1.44  2.13  2.86  3.55  4.21  4.94  5.66  6.36  7.11  7.83  8.54
  9.24  9.98 10.68 11.41 12.08 12.83 13.56 14.25 14.96 15.7  16.44 17.1
 17.84 18.55 19.25 19.97 20.67 21.42 22.11 22.8  23.51 24.26 24.98 25.67
 26.39 27.13 27.82 28.55 29.24 29.91]","[ 0.71  2.86  4.94  7.11  9.24 11.41 13.56 15.7  17.84 19.97 22.11 24.26
 26.39 28.55]"
Media-103605.wav,"[ 0.06  0.66  1.26  1.86  2.46  3.06  3.66  4.26  4.86  5.46  6.06  6.66
  7.26  7.86  8.46  9.06  9.66 10.27 10.86 11.47 12.06 12.67 13.26 13.86
 14.46 15.07 15.66 16.27 16.86 17.45 18.06 18.66 19.26 19.86 20.47 21.07
 21.66 22.27 22.87 23.47 24.07 24.67 25.27 25.87 26.47 27.07 27.67 28.27
 28.87 29.47]","[ 0.06  2.46  4.86  7.26  9.66 12.06 14.46 16.86 19.26 21.66 24.07 26.47
 28.87]"
Media-104210.wav,"[ 0.04   0.38   0.717  1.053  1.39   1.73   2.06   2.4    2.733  3.063
  3.38   3.693  4.027  4.363  4.7    5.027  5.353  5.687  6.023  6.363
  6.7    7.03   7.36   7.69   8.023  8.353  8.69   9.033  9.37   9.707
 10.03  10.363 10.693 11.033 11.367 11.7   12.033 12.37  12.703 13.027
 13.357 13.687 14.027 14.363 14.697 15.02  15.337 15.67  16.02  16.37
 16.707 17.037 17.367 17.7   18.033 18.37  18.7   19.033 19.367 19.703
 20.047 20.387 20.723 21.043 21.35  21.68  22.013 22.367 22.7   23.027
 23.353 23.683 24.03  24.37  24.71  25.047 25.377 25.703 26.023 26.367
 26.707 27.05  27.38  27.707 28.033 28.363 28.7   29.03  29.36  29.7  ]","[ 0.04   1.053  2.06   3.063  4.027  5.027  6.023  7.03   8.023  9.033
 10.03  11.033 12.033 13.027 14.027 15.02  16.02  17.037 18.033 19.033
 20.047 21.043 22.013 23.027 24.03  25.047 26.023 27.05  28.033 29.03 ]"
Media-105101.wav,"[ 0.2    0.928  1.665  2.4    3.126  3.848  4.568  5.285  6.006  6.732
  7.478  8.228  8.974  9.706 10.42  11.084 11.76  12.436 13.11  13.786
 14.496 15.202 15.91  16.614 17.312 18.004 18.683 19.357 20.031 20.739
 21.449 22.168 22.89  23.624 24.34  25.054 25.764 26.474 27.184 27.894
 28.604 29.314]","[ 0.2    2.4    4.568  6.732  8.974 11.084 13.11  15.202 17.312 19.357
 21.449 23.624 25.764 27.894]"
Media-103601.wav,"[ 0.06  0.57  1.09  1.6   2.12  2.64  3.15  3.67  4.19  4.69  5.21  5.72
  6.25  6.75  7.27  7.79  8.3   8.81  9.33  9.84 10.36 10.87 11.39 11.9
 12.42 12.93 13.45 13.96 14.48 14.99 15.51 16.02 16.54 17.05 17.57 18.08
 18.6  19.11 19.63 20.14 20.66 21.17 21.69 22.2  22.72 23.23 23.75 24.26
 24.77 25.29 25.81 26.32 26.84 27.35 27.87 28.38 28.9  29.41 29.9 ]","[ 0.06  2.12  4.19  6.25  8.3  10.36 12.42 14.48 16.54 18.6  20.66 22.72
 24.77 26.84 28.9 ]"
Media-103903.wav,"[ 0.38   0.961  1.539  2.132  2.738  3.34   3.927  4.51   5.09   5.673
  6.26   6.85   7.44   8.039  8.641  9.231  9.809 10.393 10.993 11.588
 12.17  12.742 13.318 13.913 14.517 15.132 15.735 16.321 16.892 17.458
 18.035 18.62  19.217 19.813 20.407 21.    21.59  22.177 22.766 23.357
 23.944 24.529 25.117 25.716 26.311 26.9   27.483 28.07  28.66  29.25
 29.84 ]","[ 0.38   2.738  5.09   7.44   9.809 12.17  14.517 16.892 19.217 21.59
 23.944 26.311 28.66 ]"
Media-103818.wav,"[ 2.33  2.99  3.62  4.28  4.95  5.59  6.26  6.9   7.56  8.21  8.87  9.51
 10.19 10.84 11.49 12.14 12.79 13.45 14.1  14.75 15.41 16.06 16.72 17.38
 18.03 18.68 19.34 19.99 20.65 21.3  21.96 22.61 23.27 23.92 24.56 25.22
 25.86 26.54 27.2  27.85 28.5  29.16 29.81]",[ 2.33  4.95  7.56 10.19 12.79 15.41 18.03 20.65 23.27 25.86 28.5 ]
Albums-Chrisanne3-15.wav,"[ 0.07301587  0.38403628  0.68698413  1.          1.31002267  1.62702948
  1.94204082  2.26403628  2.58004535  2.89795918  3.20997732  3.52498866
  3.83800454  4.15102041  4.46104308  4.76698413  5.06802721  5.36798186
  5.66603175  5.96997732  6.27501134  6.56997732  6.86503401  7.15800453
  7.44698413  7.73795918  8.03301587  8.32399093  8.61297052  8.90204082
  9.19201814  9.48199546  9.77197279 10.06403628 10.35501134 10.64598639
 10.93396825 11.22204082 11.50802721 11.79800454 12.08798186 12.38104308
 12.67301587 12.96498866 13.25596372 13.54702948 13.84099773 14.13795918
 14.43600907 14.73197279 15.02004535 15.30303855 15.58303855 15.86303855
 16.14503401 16.43102041 16.72099773 17.01297052 17.30503401 17.59600907
 17.88798186 18.17795918 18.46802721 18.75600907 19.04598639 19.33596372
 19.62603175 19.91102041 20.1940136  20.47501134 20.7570068  21.04399093
 21.33795918 21.63900227 21.95002267 22.26802721 22.59201814 22.91401361
 23.23102041 23.54004535 23.84       24.13496599 24.42902494 24.72498866
 25.02004535 25.3140136  25.60498866 25.89496599 26.18403628 26.47501134
 26.76798186 27.06104308 27.35301587 27.64698413 27.94004535 28.23201814
 28.52498866 28.81696145 29.10702948 29.39600907 29.68498866 29.97396825]","[ 1.          2.26403628  3.52498866  4.76698413  5.96997732  7.15800453
  8.32399093  9.48199546 10.64598639 11.79800454 12.96498866 14.13795918
 15.30303855 16.43102041 17.59600907 18.75600907 19.91102041 21.04399093
 22.26802721 23.54004535 24.72498866 25.89496599 27.06104308 28.23201814
 29.39600907]"
Albums-Ballroom_Magic-02.wav,"[ 0.04  0.74  1.43  2.12  2.81  3.5   4.19  4.88  5.57  6.27  6.96  7.65
  8.34  9.03  9.73 10.42 11.11 11.8  12.49 13.17 13.87 14.56 15.26 15.96
 16.61 17.33 18.02 18.69 19.38 20.1  20.76 21.48 22.16 22.83 23.55 24.17
 24.9  25.59 26.29 26.97 27.59 28.3  29.05 29.77]","[ 0.04  2.12  4.19  6.27  8.34 10.42 12.49 14.56 16.61 18.69 20.76 22.83
 24.9  26.97 29.05]"
Media-105119.wav,"[ 0.05   0.354  0.652  0.956  1.254  1.56   1.86   2.164  2.462  2.762
  3.058  3.358  3.654  3.954  4.254  4.556  4.854  5.156  5.454  5.748
  6.042  6.34   6.634  6.934  7.232  7.532  7.826  8.124  8.416  8.708
  8.996  9.292  9.582  9.882 10.18  10.478 10.772 11.066 11.354 11.652
 11.946 12.244 12.544 12.842 13.14  13.438 13.726 14.02  14.312 14.604
 14.898 15.2   15.494 15.792 16.086 16.384 16.676 16.968 17.258 17.556
 17.846 18.14  18.438 18.74  19.03  19.328 19.624 19.916 20.204 20.494
 20.782 21.072 21.362 21.658 21.954 22.244 22.532 22.824 23.11  23.402
 23.698 23.998 24.29  24.586 24.872 25.164 25.45  25.746 26.036 26.338
 26.63  26.928 27.218 27.512 27.794 28.084 28.368 28.66  28.948 29.242
 29.53  29.824]","[ 0.05   1.254  2.462  3.654  4.854  6.042  7.232  8.416  9.582 10.772
 11.946 13.14  14.312 15.494 16.676 17.846 19.03  20.204 21.362 22.532
 23.698 24.872 26.036 27.218 28.368 29.53 ]"
Media-104217.wav,"[ 0.45  0.73  1.02  1.3   1.61  1.89  2.19  2.48  2.77  3.07  3.36  3.64
  3.93  4.22  4.51  4.8   5.11  5.41  5.69  6.01  6.3   6.61  6.89  7.2
  7.5   7.79  8.09  8.37  8.67  8.95  9.25  9.53  9.85 10.13 10.43 10.74
 11.01 11.32 11.62 11.91 12.21 12.51 12.8  13.11 13.39 13.65 13.97 14.25
 14.55 14.85 15.15 15.45 15.73 16.03 16.32 16.62 16.92 17.21 17.5  17.8
 18.09 18.38 18.69 18.98 19.27 19.56 19.85 20.14 20.44 20.74 21.03 21.33
 21.61 21.92 22.22 22.51 22.79 23.08 23.38 23.66 23.97 24.26 24.56 24.83
 25.15 25.45 25.73 26.03 26.33 26.62 26.91 27.2  27.5  27.79 28.09 28.38
 28.68 28.97 29.27 29.55 29.85]","[ 0.45  1.61  2.77  3.93  5.11  6.3   7.5   8.67  9.85 11.01 12.21 13.39
 14.55 15.73 16.92 18.09 19.27 20.44 21.61 22.79 23.97 25.15 26.33 27.5
 28.68 29.85]"
Media-104004.wav,"[ 1.251  1.87   2.47   3.07   3.72   4.32   4.94   5.56   6.17   6.76
  7.39   8.     8.62   9.22   9.82  10.43  11.05  11.67  12.28  12.88
 13.51  14.11  14.71  15.34  15.96  16.56  17.18  17.78  18.4   19.03
 19.65  20.25  20.87  21.48  22.08  22.69  23.31  23.92  24.52  25.14
 25.76  26.38  26.99  27.59  28.21  28.82  29.39  30.   ]","[ 1.251  3.72   6.17   8.62  11.05  13.51  15.96  18.4   20.87  23.31
 25.76  28.21 ]"
Albums-Ballroom_Magic-10.wav,"[ 0.07   0.43   0.767  1.106  1.439  1.766  2.102  2.441  2.777  3.102
  3.421  3.747  4.082  4.421  4.757  5.089  5.423  5.758  6.093  6.428
  6.763  7.098  7.429  7.766  8.102  8.444  8.785  9.112  9.451  9.787
 10.102 10.434 10.781 11.117 11.459 11.793 12.114 12.451 12.79  13.117
 13.449 13.786 14.119 14.463 14.804 15.128 15.463 15.801 16.13  16.47
 16.803 17.114 17.445 17.792 18.121 18.454 18.795 19.122 19.451 19.79
 20.123 20.464 20.805 21.125 21.452 21.794 22.135 22.465 22.798 23.136
 23.482 23.821 24.15  24.493 24.824 25.148 25.479 25.81  26.14  26.473
 26.808 27.143 27.481 27.814 28.141 28.467 28.806 29.149 29.48  29.81 ]","[ 0.07   1.106  2.102  3.102  4.082  5.089  6.093  7.098  8.102  9.112
 10.102 11.117 12.114 13.117 14.119 15.128 16.13  17.114 18.121 19.122
 20.123 21.125 22.135 23.136 24.15  25.148 26.14  27.143 28.141 29.149]"
Media-106109.wav,"[ 0.39   0.986  1.579  2.163  2.751  3.34   3.929  4.512  5.102  5.696
  6.289  6.879  7.466  8.052  8.639  9.229  9.816 10.405 10.996 11.589
 12.179 12.766 13.352 13.939 14.529 15.122 15.713 16.302 16.889 17.479
 18.066 18.652 19.239 19.832 20.423 21.012 21.599 22.189 22.776 23.362
 23.946 24.52  25.103 25.7   26.306 26.899 27.486 28.075 28.663 29.255
 29.847]","[ 0.39   2.751  5.102  7.466  9.816 12.179 14.529 16.889 19.239 21.599
 23.946 26.306 28.663]"
Media-103302.wav,"[ 0.04  0.75  1.46  2.18  2.91  3.62  4.35  5.05  5.75  6.5   7.21  7.92
  8.66  9.36 10.09 10.8  11.52 12.23 12.93 13.65 14.38 15.12 15.82 16.54
 17.24 17.98 18.68 19.4  20.12 20.84 21.57 22.27 23.   23.71 24.43 25.14
 25.81 26.58 27.31 28.06 28.74 29.45]","[ 0.04  2.18  4.35  6.5   8.66 10.8  12.93 15.12 17.24 19.4  21.57 23.71
 25.81 28.06]"
Media-103707.wav,"[ 1.79   2.362  2.922  3.55   4.155  4.732  5.312  5.9    6.49   7.087
  7.697  8.268  8.855  9.437 10.033 10.613 11.2   11.79  12.38  12.968
 13.552 14.14  14.728 15.312 15.902 16.497 17.082 17.672 18.267 18.85
 19.433 20.027 20.612 21.2   21.79  22.378 22.963 23.557 24.142 24.728
 25.313 25.907 26.492 27.08  27.67  28.26  28.85  29.427 29.962]","[ 1.79   4.155  6.49   8.855 11.2   13.552 15.902 18.267 20.612 22.963
 25.313 27.67  29.962]"
Albums-Latin_Jam5-09.wav,"[ 0.09  0.44  0.78  1.12  1.46  1.8   2.14  2.48  2.83  3.17  3.51  3.85
  4.19  4.53  4.87  5.22  5.56  5.9   6.25  6.58  6.93  7.27  7.61  7.95
  8.29  8.63  8.98  9.32  9.66 10.   10.35 10.68 11.03 11.37 11.71 12.05
 12.39 12.74 13.08 13.42 13.76 14.1  14.44 14.79 15.13 15.47 15.81 16.15
 16.49 16.83 17.18 17.52 17.86 18.2  18.54 18.88 19.23 19.57 19.91 20.25
 20.59 20.93 21.28 21.62 21.96 22.3  22.64 22.98 23.33 23.67 24.01 24.35
 24.69 25.04 25.38 25.72 26.06 26.4  26.74 27.09 27.43 27.77 28.11 28.45
 28.8  29.13 29.48 29.82]","[ 0.09  1.46  2.83  4.19  5.56  6.93  8.29  9.66 11.03 12.39 13.76 15.13
 16.49 17.86 19.23 20.59 21.96 23.33 24.69 26.06 27.43 28.8 ]"
Albums-Ballroom_Classics4-12.wav,"[ 0.33  0.71  1.03  1.37  1.74  2.07  2.41  2.74  3.1   3.45  3.76  4.11
  4.49  4.85  5.2   5.54  5.87  6.23  6.54  6.87  7.23  7.55  7.89  8.25
  8.6   8.94  9.29  9.63  9.99 10.32 10.67 11.02 11.39 11.72 12.05 12.4
 12.78 13.11 13.44 13.81 14.13 14.52 14.83 15.18 15.53 15.87 16.22 16.57
 16.9  17.22 17.57 17.95 18.29 18.65 18.97 19.33 19.68 20.05 20.38 20.73
 21.04 21.41 21.76 22.11 22.45 22.81 23.15 23.49 23.85 24.19 24.54 24.86
 25.19 25.53 25.89 26.24 26.59 26.96 27.3  27.64 27.98 28.32 28.64 29.
 29.36 29.69]","[ 0.33  1.37  2.41  3.45  4.49  5.54  6.54  7.55  8.6   9.63 10.67 11.72
 12.78 13.81 14.83 15.87 16.9  17.95 18.97 20.05 21.04 22.11 23.15 24.19
 25.19 26.24 27.3  28.32 29.36]"
Albums-Fire-07.wav,"[ 0.75   1.1    1.44   1.787  2.133  2.487  2.823  3.16   3.493  3.843
  4.193  4.54   4.87   5.2    5.533  5.88   6.237  6.59   6.937  7.277
  7.617  7.94   8.27   8.613  8.977  9.333  9.677 10.013 10.35  10.687
 11.023 11.363 11.71  12.057 12.397 12.737 13.073 13.417 13.753 14.1
 14.443 14.793 15.127 15.467 15.803 16.153 16.49  16.837 17.183 17.533
 17.867 18.2   18.537 18.887 19.227 19.57  19.91  20.257 20.593 20.93
 21.267 21.617 21.957 22.297 22.637 22.983 23.333 23.673 24.017 24.353
 24.69  25.027 25.373 25.73  26.073 26.417 26.75  27.093 27.42  27.767
 28.11  28.46  28.787 29.13  29.477 29.827]","[ 0.75   2.133  3.493  4.87   6.237  7.617  8.977 10.35  11.71  13.073
 14.443 15.803 17.183 18.537 19.91  21.267 22.637 24.017 25.373 26.75
 28.11  29.477]"
Albums-Step_By_Step-06.wav,"[ 0.34  0.8   1.28  1.76  2.21  2.68  3.2   3.66  4.12  4.57  5.01  5.47
  5.95  6.4   6.86  7.31  7.8   8.27  8.72  9.2   9.66 10.11 10.62 11.09
 11.56 12.01 12.47 12.95 13.41 13.93 14.38 14.85 15.35 15.82 16.27 16.73
 17.16 17.62 18.16 18.64 19.08 19.55 20.01 20.48 20.93 21.4  21.9  22.38
 22.87 23.32 23.76 24.23 24.68 25.16 25.65 26.09 26.54 27.02 27.5  27.93
 28.45 28.89 29.36 29.8 ]","[ 0.34  2.21  4.12  5.95  7.8   9.66 11.56 13.41 15.35 17.16 19.08 20.93
 22.87 24.68 26.54 28.45]"
Media-104206.wav,"[ 0.09  0.56  1.03  1.49  1.96  2.44  2.9   3.36  3.84  4.28  4.79  5.24
  5.71  6.18  6.65  7.14  7.59  8.09  8.53  9.01  9.46  9.93 10.4  10.87
 11.34 11.79 12.25 12.7  13.21 13.66 14.16 14.65 15.11 15.56 16.03 16.5
 16.99 17.45 17.91 18.38 18.85 19.32 19.78 20.25 20.74 21.2  21.66 22.12
 22.6  23.06 23.53 24.   24.47 24.94 25.4  25.88 26.35 26.81 27.28 27.75
 28.21 28.68 29.16 29.62]","[ 0.09  1.96  3.84  5.71  7.59  9.46 11.34 13.21 15.11 16.99 18.85 20.74
 22.6  24.47 26.35 28.21]"
Albums-Latin_Jam2-04.wav,"[ 3.29  3.77  4.23  4.71  5.17  5.65  6.11  6.59  7.05  7.52  7.99  8.46
  8.93  9.41  9.87 10.34 10.81 11.29 11.75 12.23 12.69 13.17 13.63 14.11
 14.57 15.04 15.51 15.98 16.45 16.92 17.39 17.87 18.33 18.8  19.27 19.74
 20.21 20.67 21.15 21.62 22.09 22.56 23.03 23.5  23.97 24.44 24.91 25.38
 25.84 26.32 26.79 27.26 27.73 28.2  28.67 29.14 29.61]","[ 3.29  5.17  7.05  8.93 10.81 12.69 14.57 16.45 18.33 20.21 22.09 23.97
 25.84 27.73 29.61]"
Media-105407.wav,"[2.90249400e-03 5.05034013e-01 9.81043083e-01 1.45995465e+00
 1.94004535e+00 2.42004535e+00 2.90004535e+00 3.39002267e+00
 3.87002267e+00 4.36000000e+00 4.84000000e+00 5.32000000e+00
 5.80997732e+00 6.28997732e+00 6.76997732e+00 7.26004535e+00
 7.74004535e+00 8.22004535e+00 8.71002267e+00 9.19002267e+00
 9.68000000e+00 1.01600000e+01 1.06300227e+01 1.11200000e+01
 1.16099773e+01 1.20899773e+01 1.25800454e+01 1.30600454e+01
 1.35400454e+01 1.40300227e+01 1.45100227e+01 1.50000000e+01
 1.54700227e+01 1.59600000e+01 1.64400000e+01 1.69299773e+01
 1.74099773e+01 1.78899773e+01 1.83699773e+01 1.88600454e+01
 1.93400454e+01 1.98200454e+01 2.03100227e+01 2.07900227e+01
 2.12800000e+01 2.17600000e+01 2.22400000e+01 2.27299773e+01
 2.32099773e+01 2.36899773e+01 2.41800454e+01 2.46600454e+01
 2.51400454e+01 2.56300227e+01 2.61100227e+01 2.66000000e+01
 2.70800000e+01 2.75600000e+01 2.80400000e+01 2.85299773e+01
 2.90099773e+01 2.95000454e+01 2.99699773e+01]","[2.90249400e-03 1.94004535e+00 3.87002267e+00 5.80997732e+00
 7.74004535e+00 9.68000000e+00 1.16099773e+01 1.35400454e+01
 1.54700227e+01 1.74099773e+01 1.93400454e+01 2.12800000e+01
 2.32099773e+01 2.51400454e+01 2.70800000e+01 2.90099773e+01]"
